"The company no longer exists.","The company no longer exists.",module,Magento_Company
"The requested company is not found","The requested company is not found",module,Magento_Company
"Please correct the data sent.","Xin vui lòng sửa các dữ liệu được gửi.",module,Magento_Company
"can not be saved","can not be saved",module,Magento_Company
"A total of %1 record(s) were deleted.","Tổng %1 bản ghi đã xóa.",module,Magento_Company
"Could not save company","Could not save company",module,Magento_Company
"You have saved company %companyName.","You have saved company %companyName.",module,Magento_Company
"You have created company %companyName.","You have created company %companyName.",module,Magento_Company
"A user with this email address already exists in the system. If you proceed, the user will be linked to your company.","A user with this email address already exists in the system. If you proceed, the user will be linked to your company.",module,Magento_Company
"A user with this email address is already a member of your company.","A user with this email address is already a member of your company.",module,Magento_Company
"A user with this email address already exists in the system. Enter a different email address to create this user.","A user with this email address already exists in the system. Enter a different email address to create this user.",module,Magento_Company
"You are not allowed to do this.","You are not allowed to do this.",module,Magento_Company
"Cannot create the customer.","Cannot create the customer.",module,Magento_Company
"The customer was successfully created.","The customer was successfully created.",module,Magento_Company
"You cannot delete yourself.","You cannot delete yourself.",module,Magento_Company
"Cannot delete this user.","Cannot delete this user.",module,Magento_Company
"The customer was successfully deleted.","The customer was successfully deleted.",module,Magento_Company
"The customer was successfully updated.","The customer was successfully updated.",module,Magento_Company
"Company Profile","Company Profile",module,Magento_Company
"The changes you made on the company profile have been successfully saved.","The changes you made on the company profile have been successfully saved.",module,Magento_Company
"You must fill in all required fields before you can continue.","You must fill in all required fields before you can continue.",module,Magento_Company
"Bad Request","Bad Request",module,Magento_Company
"You have deleted role %companyRoleName.","You have deleted role %companyRoleName.",module,Magento_Company
"Add New Role","Thêm vai trò mới",module,Magento_Company
"Edit Role","Chỉnh sửa vai trò",module,Magento_Company
"Roles and Permissions","Roles and Permissions",module,Magento_Company
"The tree retrieved successfully.","The tree retrieved successfully.",module,Magento_Company
"The item was successfully moved.","The item was successfully moved.",module,Magento_Company
"The team was successfully deleted.","The team was successfully deleted.",module,Magento_Company
"The team was successfully updated.","The team was successfully updated.",module,Magento_Company
"The team was successfully created.","The team was successfully created.",module,Magento_Company
"Company Users","Company Users",module,Magento_Company
"A customer with the same email already assigned to company.","A customer with the same email already assigned to company.",module,Magento_Company
"Active","Kích hoạt",module,Magento_Company
"Pending Approval","Pending Approval",module,Magento_Company
"Rejected","Bị từ chối",module,Magento_Company
"Blocked","Blocked",module,Magento_Company
"The company admin cannot be moved to a different location in the company structure.","The company admin cannot be moved to a different location in the company structure.",module,Magento_Company
"A user or a team cannot be moved under itself.","A user or a team cannot be moved under itself.",module,Magento_Company
"A user or a team cannot be moved under its child user or team.","A user or a team cannot be moved under its child user or team.",module,Magento_Company
"The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.","The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.",module,Magento_Company
"Unable to move customer structure.","Unable to move customer structure.",module,Magento_Company
"Cannot delete company with id %1","Cannot delete company with id %1",module,Magento_Company
"No company admin email is specified in request.","No company admin email is specified in request.",module,Magento_Company
"No company admin website ID is specified in request.","No company admin website ID is specified in request.",module,Magento_Company
"No such entity with id = %idValue","No such entity with id = %idValue",module,Magento_Company
"The user %1 is the company admin and cannot be set to inactive. You must set another user as the company admin first.","The user %1 is the company admin and cannot be set to inactive. You must set another user as the company admin first.",module,Magento_Company
"You cannot update the requested attribute. Row ID: %fieldName = %fieldValue.","You cannot update the requested attribute. Row ID: %fieldName = %fieldValue.",module,Magento_Company
"Invalid attribute value. Cannot change company for a company admin.","Invalid attribute value. Cannot change company for a company admin.",module,Magento_Company
"Company admin","Company admin",module,Magento_Company
"Company user","Company user",module,Magento_Company
"Individual user","Individual user",module,Magento_Company
"Inactive","Không hoạt động",module,Magento_Company
"Unable to set ""allow"" for the resource because its parent resource(s) is set to ""deny"".","Unable to set ""allow"" for the resource because its parent resource(s) is set to ""deny"".",module,Magento_Company
"Invalid login or password.","Đăng nhập hoặc mật khẩu không hợp lệ.",module,Magento_Company
"This account is locked.","Tài khoản này bị khóa.",module,Magento_Company
"Your account is not yet approved. If you have questions, please contact the seller.","Your account is not yet approved. If you have questions, please contact the seller.",module,Magento_Company
"There was an error saving custom attributes.","There was an error saving custom attributes.",module,Magento_Company
"Invalid value of ""%value"" provided for the %fieldName field.","Không hợp lệ giá trị % giá trị"""" cung cấp cho các trường %fieldName.",module,Magento_Company
"""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.",module,Magento_Company
"No such entity with %fieldName = %fieldValue","Không có thực thể như vậy với %fieldName = %fieldValue",module,Magento_Company
"This role cannot be deleted because users are assigned to it. Reassign the users to another role to continue.","This role cannot be deleted because users are assigned to it. Reassign the users to another role to continue.",module,Magento_Company
"You cannot delete a role when it is the only role in the company. You must create another role before deleting this role.","You cannot delete a role when it is the only role in the company. You must create another role before deleting this role.",module,Magento_Company
"User role with this name already exists. Enter a different name to save this role.","User role with this name already exists. Enter a different name to save this role.",module,Magento_Company
"Cannot delete role with id %1","Cannot delete role with id %1",module,Magento_Company
"Type %1 is not an instance of %2","Loại %1 không phải là một trường hợp của %2",module,Magento_Company
"The selected user is inactive. To continue, select another user or activate the current user.","The selected user is inactive. To continue, select another user or activate the current user.",module,Magento_Company
"This customer is a user of a different company. Enter a different email address to continue.","This customer is a user of a different company. Enter a different email address to continue.",module,Magento_Company
"Company with this email address already exists in the system. Enter a different email address to continue.","Company with this email address already exists in the system. Enter a different email address to continue.",module,Magento_Company
"Invalid attribute value. Rejected date&time and Rejected Reason can be changed only when a company status is changed to Rejected.","Invalid attribute value. Rejected date&time and Rejected Reason can be changed only when a company status is changed to Rejected.",module,Magento_Company
"Could not save company: %1","Could not save company: %1",module,Magento_Company
"Cannot delete structure with id %1","Cannot delete structure with id %1",module,Magento_Company
"Could not create team","Could not create team",module,Magento_Company
"This team has child users or teams aligned to it and cannot be deleted. Please re-align the child users or teams first.","This team has child users or teams aligned to it and cannot be deleted. Please re-align the child users or teams first.",module,Magento_Company
"Could not update team","Could not update team",module,Magento_Company
"Cannot delete team with id %1","Cannot delete team with id %1",module,Magento_Company
"You cannot assign a different role to a company admin.","You cannot assign a different role to a company admin.",module,Magento_Company
"You cannot assign multiple roles to a user.","You cannot assign multiple roles to a user.",module,Magento_Company
"Cannot delete the company admin. Delete operation has been stopped. Please repeat the action for the other customers.","Cannot delete the company admin. Delete operation has been stopped. Please repeat the action for the other customers.",module,Magento_Company
"Something went wrong","Đã xảy ra lỗi",module,Magento_Company
"This customer company account is blocked and customer cannot place orders.","This customer company account is blocked and customer cannot place orders.",module,Magento_Company
"The consumer isn't authorized to access resource.","The consumer isn't authorized to access resource.",module,Magento_Company
" - Duplicated"," - Duplicated",module,Magento_Company
"message","tin nhắn",module,Magento_Company
"Exception message","Tin nhắn ngoại lệ",module,Magento_Company
"test","thử nghiệm",module,Magento_Company
"phrase","phrase",module,Magento_Company
"exception","ngoại lệ",module,Magento_Company
"Localized Exception.","Yếu tố ngoại lệ cho bản địa.",module,Magento_Company
"Error message","Thông báo lỗi",module,Magento_Company
"No such entity.","No such entity.",module,Magento_Company
"error message","thông báo lỗi",module,Magento_Company
"Could not save role","Could not save role",module,Magento_Company
"""%fieldName"" is required. Enter and try again.""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.""%fieldName"" is required. Enter and try again.",module,Magento_Company
"Cannot delete team","Cannot delete team",module,Magento_Company
"Role Name","Tên vai trò",module,Magento_Company
"Role Name 15","Role Name 15",module,Magento_Company
"Edit","Chỉnh sửa",module,Magento_Company
"Delete","Xóa bỏ",module,Magento_Company
"Duplicate","Duplicate",module,Magento_Company
"Company Name","Company Name",module,Magento_Company
"Customer Type:","Customer Type:",module,Magento_Company
"Company:","Company:",module,Magento_Company
"Company Information","Company Information",module,Magento_Company
"Company Legal Name","Company Legal Name",module,Magento_Company
"Company Email","Company Email",module,Magento_Company
"VAT/TAX ID","VAT/TAX ID",module,Magento_Company
"Re-seller ID","Re-seller ID",module,Magento_Company
"Legal Address","Legal Address",module,Magento_Company
"Street Address","Địa chỉ đường",module,Magento_Company
"City","Thành phố",module,Magento_Company
"Country","Quốc gia",module,Magento_Company
"State/Province","Bang/tỉnh",module,Magento_Company
"Please select a region, state or province.","Vui lòng chọn khu vực, bang hay tỉnh.",module,Magento_Company
"ZIP/Postal Code","Mã Bưu điện/Bưu chính",module,Magento_Company
"Phone Number","Số Điện thoại",module,Magento_Company
"Company Administrator","Company Administrator",module,Magento_Company
"Job Title","Job Title",module,Magento_Company
"Email","Email",module,Magento_Company
"Submit","Gửi",module,Magento_Company
"New Company Account","New Company Account",module,Magento_Company
"If you represent a company, you will want to use our company account area. Creating a company account provides all company members with access to B2B features like quoting, company users management, quick order, and more.","If you represent a company, you will want to use our company account area. Creating a company account provides all company members with access to B2B features like quoting, company users management, quick order, and more.",module,Magento_Company
"Create a Company Account","Create a Company Account",module,Magento_Company
"Business Structure","Business Structure",module,Magento_Company
"Expand All","Mở rộng tất cả",module,Magento_Company
"Collapse All","Thu gọn tất cả",module,Magento_Company
"Add User","Add User",module,Magento_Company
"Add Team","Add Team",module,Magento_Company
"Edit Selected","Edit Selected",module,Magento_Company
"Delete Selected","Delete Selected",module,Magento_Company
"Error","Lỗi",module,Magento_Company
"User Role","Vai trò người dùng",module,Magento_Company
"First Name","Tên",module,Magento_Company
"Last Name","Họ",module,Magento_Company
"Status","Trạng thái",module,Magento_Company
"Team Title","Team Title",module,Magento_Company
"Description","Mô tả",module,Magento_Company
"You don't have a company account yet.","You don't have a company account yet.",module,Magento_Company
"Account Information","Thông tin tài khoản",module,Magento_Company
"VAT/TAX ID: ","VAT/TAX ID: ",module,Magento_Company
"Re-seller ID: ","Re-seller ID: ",module,Magento_Company
"You have no other address entries in your address book.","Bạn có không địa chỉ khác trong sổ địa chỉ của bạn.",module,Magento_Company
"T: %1","T: %1",module,Magento_Company
"Contacts","Liên hệ",module,Magento_Company
"Sales Representative","Đại Diện Bán Hàng",module,Magento_Company
"Role Information","Thông tin vai trò",module,Magento_Company
"Role Permissions","Role Permissions",module,Magento_Company
"Save Role","Lưu vai trò",module,Magento_Company
"Add New User","Thêm người dùng mới",module,Magento_Company
"Company","Công ty",module,Magento_Company
"Create an Account","Tạo tài khoản",module,Magento_Company
"Change","Thay đổi",module,Magento_Company
"This action will replace your Company Admin.","This action will replace your Company Admin.",module,Magento_Company
"* Your latest changes on the company profile have not been saved yet.","* Your latest changes on the company profile have not been saved yet.",module,Magento_Company
"Dear %name,","Dear %name,",module,Magento_Company
"You have been assigned to <a href=""%customer_url"">%company_name</a> as the Company Admin.","You have been assigned to <a href=""%customer_url"">%company_name</a> as the Company Admin.",module,Magento_Company
"When you sign in to your account, you can:","When you sign in to your account, you can:",module,Magento_Company
"* Create and manage company users and teams","* Create and manage company users and teams",module,Magento_Company
"* Manage user permissions for the store","* Manage user permissions for the store",module,Magento_Company
"* Create and manage company shipping and billing addresses","* Create and manage company shipping and billing addresses",module,Magento_Company
"You've been added to the <a href=%customer_url>%company_name</a> as the company member.,module,Magento_Company
Once you enter your account,,module,Magento_Company
the company's shared resources will be available for you.","You've been added to the <a href=%customer_url>%company_name</a> as the company member.,module,Magento_Company
Once you enter your account,,module,Magento_Company
the company's shared resources will be available for you.",module,Magento_Company
"If this is a mistake,,module,Magento_Company
please contact the company Admin at %company_admin_email.","If this is a mistake,,module,Magento_Company
please contact the company Admin at %company_admin_email.",module,Magento_Company
"Your account is now active. You can use it to login to the <a href=""%customer_url"">website</a>.","Your account is now active. You can use it to login to the <a href=""%customer_url"">website</a>.",module,Magento_Company
"Your account is no longer active. You will not be able to use it for login.","Your account is no longer active. You will not be able to use it for login.",module,Magento_Company
"If this is a mistake, please contact the seller.","If this is a mistake, please contact the seller.",module,Magento_Company
"Your account has been set to inactive and you cannot now access the company account. If you think this is a mistake, please contact your manager for details.","Your account has been set to inactive and you cannot now access the company account. If you think this is a mistake, please contact your manager for details.",module,Magento_Company
"A company registration request has been submitted by customer %customer. The account is temporarily locked until you approve or reject this company.","A company registration request has been submitted by customer %customer. The account is temporarily locked until you approve or reject this company.",module,Magento_Company
"Company: %company","Company: %company",module,Magento_Company
"Your company registration request (for the <strong>%company_name</strong>),module,Magento_Company
has been approved and you have been set as the Company Admin.,module,Magento_Company
You can now create and manage your company structure.,module,Magento_Company
Your company members are able to request quotes, create requisition lists,,module,Magento_Company
and use other B2B features.","Your company registration request (for the <strong>%company_name</strong>),module,Magento_Company
has been approved and you have been set as the Company Admin.,module,Magento_Company
You can now create and manage your company structure.,module,Magento_Company
Your company members are able to request quotes, create requisition lists,,module,Magento_Company
and use other B2B features.",module,Magento_Company
"The status of your company <strong>%company_name</strong>,module,Magento_Company
is now <strong>Active</strong>.,module,Magento_Company
Once you login, you will be able to place orders on behalf of your company,module,Magento_Company
and use other B2B features.","The status of your company <strong>%company_name</strong>,module,Magento_Company
is now <strong>Active</strong>.,module,Magento_Company
Once you login, you will be able to place orders on behalf of your company,module,Magento_Company
and use other B2B features.",module,Magento_Company
"Your account type has been changed from Company Admin to a regular user account. If you think this is a mistake, please contact your manager for details.","Your account type has been changed from Company Admin to a regular user account. If you think this is a mistake, please contact your manager for details.",module,Magento_Company
"%name,","%name,",module,Magento_Company
"You have been assigned to %company_name as the Sales Representative.","You have been assigned to %company_name as the Sales Representative.",module,Magento_Company
"When you sign in to your account, you will be able to:","Khi bạn đăng nhập vào tài khoản, bạn có thể:",module,Magento_Company
"* View and manage company quotes in Admin Panel","* View and manage company quotes in Admin Panel",module,Magento_Company
"* View and edit company profile in Admin Panel","* View and edit company profile in Admin Panel",module,Magento_Company
"Your company account <strong>%company_name</strong> has been blocked.,module,Magento_Company
Your company members can continue using the website,,module,Magento_Company
but they will not be able to place orders.","Your company account <strong>%company_name</strong> has been blocked.,module,Magento_Company
Your company members can continue using the website,,module,Magento_Company
but they will not be able to place orders.",module,Magento_Company
"If you have any questions, please contact the seller.","If you have any questions, please contact the seller.",module,Magento_Company
"Your company account <strong>%company_name</strong> has been suspended, pending approval from the seller.","Your company account <strong>%company_name</strong> has been suspended, pending approval from the seller.",module,Magento_Company
"Your company registration request (for the <strong>%company_name</strong>) has been rejected,module,Magento_Company
for the following reason:","Your company registration request (for the <strong>%company_name</strong>) has been rejected,module,Magento_Company
for the following reason:",module,Magento_Company
"This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.","This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.",module,Magento_Company
"Delete a Company?","Delete a Company?",module,Magento_Company
"Cancel","Hủy bỏ",module,Magento_Company
"Are you sure you want to do this?","Bạn có chắc rằng bạn muốn làm điều này?",module,Magento_Company
"Sorry! You cannot delete this user: The user is the company admin.","Sorry! You cannot delete this user: The user is the company admin.",module,Magento_Company
"Cannot Delete the Company Admin","Cannot Delete the Company Admin",module,Magento_Company
"Done","Đã thực hiện",module,Magento_Company
"No results","No results",module,Magento_Company
"options","tùy chọn",module,Magento_Company
"Proceed","Proceed",module,Magento_Company
"Change Company Status?","Change Company Status?",module,Magento_Company
"Change status","Thay đổi trạng thái",module,Magento_Company
"Popup title","Popup title",module,Magento_Company
"Cannot delete the user","Cannot delete the user",module,Magento_Company
"This user cannot be deleted because he/she is a company admin.","This user cannot be deleted because he/she is a company admin.",module,Magento_Company
"Edit User","Sửa người dùng",module,Magento_Company
"Cannot Delete User","Cannot Delete User",module,Magento_Company
"Delete this user?","Delete this user?",module,Magento_Company
"This action cannot be undone. Are you sure you want to delete this user?","This action cannot be undone. Are you sure you want to delete this user?",module,Magento_Company
"Edit Team","Edit Team",module,Magento_Company
"Cannot Delete This Team","Cannot Delete This Team",module,Magento_Company
"Delete this team?","Delete this team?",module,Magento_Company
"This action cannot be undone. Are you sure you want to delete this team?","This action cannot be undone. Are you sure you want to delete this team?",module,Magento_Company
"Delete This Role?","Delete This Role?",module,Magento_Company
"This action cannot be undone. Are you sure you want to delete this role?","This action cannot be undone. Are you sure you want to delete this role?",module,Magento_Company
"Cannot Delete Role","Cannot Delete Role",module,Magento_Company
"Cannot Delete Customer","Cannot Delete Customer",module,Magento_Company
"Set Inactive","Set Inactive",module,Magento_Company
"Select Delete to permanently delete the user account and content. User's orders and quotes are still visible for the merchant. Select Set Inactive to temporarily lock the user. The user’s content is still available to parent users.","Select Delete to permanently delete the user account and content. User's orders and quotes are still visible for the merchant. Select Set Inactive to temporarily lock the user. The user’s content is still available to parent users.",module,Magento_Company
"User with this email already exists in the system. Enter a different email address to continue. If you want to use your current account as an administrator account, please contact the seller.","User with this email already exists in the system. Enter a different email address to continue. If you want to use your current account as an administrator account, please contact the seller.",module,Magento_Company
"Enable Company","Enable Company",module,Magento_Company
"Company Configuration","Company Configuration",module,Magento_Company
"General","Chung",module,Magento_Company
"Allow Company Registration from the Storefront","Allow Company Registration from the Storefront",module,Magento_Company
"Email Options - Company Registration","Email Options - Company Registration",module,Magento_Company
"Company Registration Email Recipient","Company Registration Email Recipient",module,Magento_Company
"Send Company Registration Email Copy To","Send Company Registration Email Copy To",module,Magento_Company
"Comma-separated","Ngăn cách bởi dấu phẩy",module,Magento_Company
"Send Email Copy Method","Send Email Copy Method",module,Magento_Company
"Default Company Registration Email","Default Company Registration Email",module,Magento_Company
"Customer-Related Emails","Customer-Related Emails",module,Magento_Company
"Default 'Sales Rep Assigned' Email","Default 'Sales Rep Assigned' Email",module,Magento_Company
"This email is sent to the company's Sales Rep and the Company Admin.","This email is sent to the company's Sales Rep and the Company Admin.",module,Magento_Company
"Default 'Assign Company to Customer' Email","Default 'Assign Company to Customer' Email",module,Magento_Company
"This email is sent to the customer only.","This email is sent to the customer only.",module,Magento_Company
"Default 'Assign Company Admin' Email","Default 'Assign Company Admin' Email",module,Magento_Company
"Default 'Company Admin Inactive' Email","Default 'Company Admin Inactive' Email",module,Magento_Company
"Default 'Company Admin Changed To Member' Email","Default 'Company Admin Changed To Member' Email",module,Magento_Company
"Default 'Customer Status Active' Email","Default 'Customer Status Active' Email",module,Magento_Company
"Default 'Customer Status Inactive' Email","Default 'Customer Status Inactive' Email",module,Magento_Company
"Company Status Change","Company Status Change",module,Magento_Company
"Send Company Status Change Email Copy To","Send Company Status Change Email Copy To",module,Magento_Company
"Comma-separated. The recipient(s) will get a copy of an email which is by default sent to the Company Admin only.","Comma-separated. The recipient(s) will get a copy of an email which is by default sent to the Company Admin only.",module,Magento_Company
"Default 'Company Status Change To Active 1"" Email","Default 'Company Status Change To Active 1"" Email",module,Magento_Company
"This email is sent when company status changes from Pending Approval to Active.","This email is sent when company status changes from Pending Approval to Active.",module,Magento_Company
"Default 'Company Status Change To Active 2"" Email","Default 'Company Status Change To Active 2"" Email",module,Magento_Company
"This email is sent when company status changes from Rejected or Blocked to Active.","This email is sent when company status changes from Rejected or Blocked to Active.",module,Magento_Company
"Default 'Company Status Change To Rejected"" Email","Default 'Company Status Change To Rejected"" Email",module,Magento_Company
"This email is sent when company status changes to Rejected.","This email is sent when company status changes to Rejected.",module,Magento_Company
"Default 'Company Status Change To Blocked"" Email","Default 'Company Status Change To Blocked"" Email",module,Magento_Company
"This email is sent when company status changes Blocked.","This email is sent when company status changes Blocked.",module,Magento_Company
"Default 'Company Status Change To Pending Approval"" Email","Default 'Company Status Change To Pending Approval"" Email",module,Magento_Company
"This email is sent when company status changes to Pending Approval.","This email is sent when company status changes to Pending Approval.",module,Magento_Company
"All","Tất Cả",module,Magento_Company
"Account Information (View)","Account Information (View)",module,Magento_Company
"Legal Address (View)","Legal Address (View)",module,Magento_Company
"Contacts (View)","Contacts (View)",module,Magento_Company
"Company User Management","Company User Management",module,Magento_Company
"View roles and permissions","View roles and permissions",module,Magento_Company
"Manage roles and permissions","Manage roles and permissions",module,Magento_Company
"View users and teams","View users and teams",module,Magento_Company
"Manage users and teams","Manage users and teams",module,Magento_Company
"Sales","Doanh số",module,Magento_Company
"Checkout (place order)","Checkout (place order)",module,Magento_Company
"Use Pay On Account method","Use Pay On Account method",module,Magento_Company
"View orders","View orders",module,Magento_Company
"View orders of subordinate users","View orders of subordinate users",module,Magento_Company
"Are you sure you want to set the selected companies as active?","Are you sure you want to set the selected companies as active?",module,Magento_Company
"Set a Company as Active","Set a Company as Active",module,Magento_Company
"Set Active","Set Active",module,Magento_Company
"Are you sure you want to block the selected companies?","Are you sure you want to block the selected companies?",module,Magento_Company
"Block a Company","Block a Company",module,Magento_Company
"Block","Khối",module,Magento_Company
"This action cannot be undone. Are you sure you want to delete the selected companies? After the company is deleted, all the company members will be set to Inactive.","This action cannot be undone. Are you sure you want to delete the selected companies? After the company is deleted, all the company members will be set to Inactive.",module,Magento_Company
"ID","ID",module,Magento_Company
"Reseller ID","Reseller ID",module,Magento_Company
"Comment","Bình luận",module,Magento_Company
"ZIP","SỐ ZIP",module,Magento_Company
"Customer Group","Nhóm khách hàng",module,Magento_Company
"Company Admin","Company Admin",module,Magento_Company
"Gender","Giới tính",module,Magento_Company
"Customer Type","Customer Type",module,Magento_Company
"Are you sure you want to temporarily disable this company account? If you confirm, login for all company members will be blocked.","Are you sure you want to temporarily disable this company account? If you confirm, login for all company members will be blocked.",module,Magento_Company
"Are you sure you want to set this company to active? If you confirm, the company members will be able to operate within their company account.>","Are you sure you want to set this company to active? If you confirm, the company members will be able to operate within their company account.>",module,Magento_Company
"Are you sure you want to reject this company? If you confirm, login for all company members will be blocked.","Are you sure you want to reject this company? If you confirm, login for all company members will be blocked.",module,Magento_Company
"Please specify the reason","Please specify the reason",module,Magento_Company
"The reason will appear in the 'Rejected' email sent to the Company Admin. It will also be saved and displayed in Admin Panel (in the company profile).","The reason will appear in the 'Rejected' email sent to the Company Admin. It will also be saved and displayed in Admin Panel (in the company profile).",module,Magento_Company
"Are you sure you want to block this company? If you proceed, the company members will not be able to place orders.","Are you sure you want to block this company? If you proceed, the company members will not be able to place orders.",module,Magento_Company
"Reason for Rejection","Reason for Rejection",module,Magento_Company
"VAT / TAX ID","VAT / TAX ID",module,Magento_Company
"Website","Trang web",module,Magento_Company
"Prefix","Tiền tố",module,Magento_Company
"Middle Name/Initial","Tên đệm/ban đầu",module,Magento_Company
"Suffix","Hậu tố",module,Magento_Company
"Advanced Settings","Cài đặt nâng cao",module,Magento_Company
"Change Customer Group?","Change Customer Group?",module,Magento_Company
"This action will change the customer group for all members of this company. Would you like to proceed?","This action will change the customer group for all members of this company. Would you like to proceed?",module,Magento_Company
"The user <%- username %> is the company admin and cannot be set to inactive. You must set another user as the company admin first.","The user <%- username %> is the company admin and cannot be set to inactive. You must set another user as the company admin first.",module,Magento_Company
"Customer Active","Customer Active",module,Magento_Company
"This customer is a user of a different company. If you proceed, the customer will be unlinked from the current company and linked to the selected company.","This customer is a user of a different company. If you proceed, the customer will be unlinked from the current company and linked to the selected company.",module,Magento_Company
"Change Company?","Change Company?",module,Magento_Company
"Associate to Company","Associate to Company",module,Magento_Company
"My Orders","Đơn hàng",module,Magento_Company
"Create New Customer","Tạo ra khách hàng mới",module,Magento_Company
"Create New Company Account","Create New Company Account",module,Magento_Company
"Name","Tên",module,Magento_Company
"Role","Quyền hạn",module,Magento_Company
"Team","Team",module,Magento_Company
"Users","Người dùng",module,Magento_Company
"%fieldName is a required field.","%fieldName là trường bắt buộc.",module,Magento_Company
"%fieldName is a required field","%fieldName is a required field",module,Magento_Company
"Consumer is not authorized to access resource","Consumer is not authorized to access resource",module,Magento_Company
"Your company account is blocked and you cannot place orders. If you have questions, please contact your company administrator.","Your company account is blocked and you cannot place orders. If you have questions, please contact your company administrator.",module,Magento_Company
"Reimburse Balance","Reimburse Balance",module,Magento_CompanyCredit
"Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company is not active.","Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company is not active.",module,Magento_CompanyCredit
"Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company associated with this customer does not exist.","Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company associated with this customer does not exist.",module,Magento_CompanyCredit
"Page not found.","Không tìm thấy trang.",module,Magento_CompanyCredit
"Something went wrong. Please try again later.","Something went wrong. Please try again later.",module,Magento_CompanyCredit
"History record no longer exists.","History record no longer exists.",module,Magento_CompanyCredit
"Unable to retrieve currency rates at this moment. Please try again later or contact store administrator.","Unable to retrieve currency rates at this moment. Please try again later or contact store administrator.",module,Magento_CompanyCredit
"A total of %1 record(s) were updated.","Tổng cộng %1 bản ghi đã được cập nhật.",module,Magento_CompanyCredit
"Unable to convert company credit. Please try again later or contact store administrator.","Unable to convert company credit. Please try again later or contact store administrator.",module,Magento_CompanyCredit
"Company Credit","Company Credit",module,Magento_CompanyCredit
"Order Payment should be provided","Order Payment should be provided",module,Magento_CompanyCredit
"Order is canceled. We reverted %1 to the company credit.","Order is canceled. We reverted %1 to the company credit.",module,Magento_CompanyCredit
"Order is canceled. The order amount is not reverted to the company credit.","Order is canceled. The order amount is not reverted to the company credit.",module,Magento_CompanyCredit
"Order is cancelled. The order amount is not reverted to the company credit because the company to which this customer belongs does not exist.","Order is cancelled. The order amount is not reverted to the company credit because the company to which this customer belongs does not exist.",module,Magento_CompanyCredit
"unavailable.","unavailable.",module,Magento_CompanyCredit
"We can't save the credit memo because the company associated with this customer does not exist.","We can't save the credit memo because the company associated with this customer does not exist.",module,Magento_CompanyCredit
"We can't save the credit memo because the company associated with customer is not active.","We can't save the credit memo because the company associated with customer is not active.",module,Magento_CompanyCredit
"Yes","Có",module,Magento_CompanyCredit
"No","Không",module,Magento_CompanyCredit
"The requested Payment Method is not available.","Phương thức thanh toán được yêu cầu là không có sẵn.",module,Magento_CompanyCredit
"Payment On Account cannot be used for this order because your order amount exceeds your credit amount.","Payment On Account cannot be used for this order because your order amount exceeds your credit amount.",module,Magento_CompanyCredit
"Cannot process the request. Please check the operation type and try again.","Cannot process the request. Please check the operation type and try again.",module,Magento_CompanyCredit
"Invalid attribute value. Row ID: %fieldName = %fieldValue.","Invalid attribute value. Row ID: %fieldName = %fieldValue.",module,Magento_CompanyCredit
"""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.",module,Magento_CompanyCredit
"The selected currency is not available. Please select a different currency.","The selected currency is not available. Please select a different currency.",module,Magento_CompanyCredit
"Could not update history","Could not update history",module,Magento_CompanyCredit
"Requested company is not found. Row ID: %fieldName = %fieldValue.","Requested company is not found. Row ID: %fieldName = %fieldValue.",module,Magento_CompanyCredit
"Cannot delete credit limit with id %1","Cannot delete credit limit with id %1",module,Magento_CompanyCredit
"Allocated","Allocated",module,Magento_CompanyCredit
"Updated","Đã cập nhật",module,Magento_CompanyCredit
"Purchased","Đã mua",module,Magento_CompanyCredit
"Reimbursed","Reimbursed",module,Magento_CompanyCredit
"Refunded","Đã hoàn trả",module,Magento_CompanyCredit
"Reverted","Trở lại",module,Magento_CompanyCredit
"Could not save history","Could not save history",module,Magento_CompanyCredit
"Cannot delete history with id %1","Cannot delete history with id %1",module,Magento_CompanyCredit
"No such entity with %fieldName = %fieldValue","Không có thực thể như vậy với %fieldName = %fieldValue",module,Magento_CompanyCredit
"Could not save company credit limit","Could not save company credit limit",module,Magento_CompanyCredit
"Invalid value of ""%value"" provided for the %fieldName field.","Không hợp lệ giá trị % giá trị"""" cung cấp cho các trường %fieldName.",module,Magento_CompanyCredit
"Please enter a valid %1/%2 currency rate.","Please enter a valid %1/%2 currency rate.",module,Magento_CompanyCredit
"Invoice created for %1","Invoice created for %1",module,Magento_CompanyCredit
"The selected credit currency is not valid.,module,Magento_CompanyCredit
Customers will not be able to place orders until you update the credit currency.","The selected credit currency is not valid.,module,Magento_CompanyCredit
Customers will not be able to place orders until you update the credit currency.",module,Magento_CompanyCredit
